TABLE_NAME,COLUMN_NAME,DATA_TYPE
vw_FardKhewats,district_name,nvarchar
vw_FardKhewats,tehsil_name,nvarchar
vw_FardKhewats,mauza_name,nvarchar
vw_FardKhewats,feet_per_marla,smallint
vw_FardKhewats,FardKhasraArea,varchar
vw_FardKhewats,khewat_no,nvarchar
vw_FardKhewats,fard_objective,nvarchar
vw_FardKhewats,RemTypeDesc,nvarchar
vw_FardKhewats,IntiqalTypeDesc,nvarchar
vw_FardKhewats,nCount,int
vw_FardKhewats,MinKhatuniNo,nvarchar
vw_FardKhewats,nMaxKhatuniNo,varchar
vw_FardKhewats,taraf_name,nvarchar
vw_FardKhewats,user_id,uniqueidentifier
vw_FardKhewats,nCountKhasras,int
vw_FardKhewats,FardKhasra_Area,varchar
vw_FardKhewats,KhasrawithComma,varchar
vw_FardKhewats,KhatuniwithComma,varchar
vw_FardKhewats,taraf_id,uniqueidentifier
vw_FardKhewats,patti_id,uniqueidentifier
vw_FardKhewats,preparation_year,int
vw_FardKhewats,khatuni_no,nvarchar
vw_FardKhewats,khatuni_id,uniqueidentifier
vw_FardKhewats,old_khewat_no,nvarchar
vw_FardKhewats,operation_id,uniqueidentifier
vw_FardKhewats,register_id,int
vw_FardKhewats,transaction_no,varchar
vw_FardKhewats,total_fee,money
vw_FardKhewats,document_id,varchar
vw_FardKhewats,is_misl_mayadi,bit
vw_FardKhewats,service_centre_name,nvarchar
vw_FardKhewats,user_name,nvarchar
vw_FardKhewats,maalia,real
vw_FardKhewats,haboob,real
vw_FardKhewats,mauza_stage,int
vw_FardKhewats,is_active,bit
vw_FardKhewats,TotalMaaliaHaboob,real
Shifts,shift_id,uniqueidentifier
Shifts,shift_description,nvarchar
Shifts,shift_start_time,time
Shifts,shift_end_time,time
Shifts,access_user_id,uniqueidentifier
Shifts,access_datetime,datetime
Shifts,time_stamp,timestamp
HistoryIntiqalPatta,intiqalpatta_id,uniqueidentifier
HistoryIntiqalPatta,intiqal_id,uniqueidentifier
HistoryIntiqalPatta,patta_start_date,datetime
HistoryIntiqalPatta,patta_end_date,datetime
HistoryIntiqalPatta,patta_lagan,nvarchar
HistoryIntiqalPatta,operation_id,int
HistoryIntiqalPatta,access_user_id,uniqueidentifier
HistoryIntiqalPatta,access_datetime,datetime
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,khewat_id,uniqueidentifier
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,intiqal_id,uniqueidentifier
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,khatuni_description,nvarchar
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,khatuni_id,uniqueidentifier
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,khatuni_type_name,nvarchar
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,patta_start_date,datetime
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,patta_end_date,datetime
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,patta_duration,int
vw_RptIntiqalKhatuniDescriptionTrueByKhasra,crop_name,nvarchar
vw_HistoryKhewat,khewat_no,nvarchar
vw_HistoryKhewat,old_khewat_no,nvarchar
vw_HistoryKhewat,maalia,nvarchar
vw_HistoryKhewat,haboob,nvarchar
vw_HistoryKhewat,is_blocked,bit
vw_HistoryKhewat,block_detail,nvarchar
vw_HistoryKhewat,is_shared,bit
vw_HistoryKhewat,is_sikni,bit
vw_HistoryKhewat,total_share,varchar
vw_HistoryKhewat,total_area,varchar
vw_HistoryKhewat,access_datetime,datetime
vw_HistoryKhewat,user_id,uniqueidentifier
vw_RoznamchaPartaal,partaal_id,uniqueidentifier
vw_RoznamchaPartaal,name,nvarchar
vw_RoznamchaPartaal,designation,nvarchar
vw_RoznamchaPartaal,prev_check_date,datetime
vw_RoznamchaPartaal,curr_check_date,datetime
vw_RoznamchaPartaal,note,nvarchar
vw_RoznamchaPartaal,remarks,nvarchar
vw_RoznamchaPartaal,district_id,uniqueidentifier
vw_RoznamchaPartaal,district_name,nvarchar
vw_RoznamchaPartaal,tehsil_id,uniqueidentifier
vw_RoznamchaPartaal,tehsil_name,nvarchar
vw_RoznamchaPartaal,qanoon_goi_id,uniqueidentifier
vw_RoznamchaPartaal,qanoon_goi_name,nvarchar
vw_RoznamchaPartaal,patwar_circle_id,uniqueidentifier
vw_RoznamchaPartaal,patwar_circle_name,nvarchar
HistoryIntiqalPersonInfo,intiqalperson_id,uniqueidentifier
HistoryIntiqalPersonInfo,person_id,uniqueidentifier
HistoryIntiqalPersonInfo,intiqal_id,uniqueidentifier
HistoryIntiqalPersonInfo,status,int
HistoryIntiqalPersonInfo,is_verified,bit
HistoryIntiqalPersonInfo,dep_person_id,uniqueidentifier
HistoryIntiqalPersonInfo,old_person_name,nvarchar
HistoryIntiqalPersonInfo,is_alive,bit
HistoryIntiqalPersonInfo,operation_id,int
HistoryIntiqalPersonInfo,user_id,uniqueidentifier
HistoryIntiqalPersonInfo,access_datetime,datetime
vw_RptIntiqalMuthen,first_name,nvarchar
vw_RptIntiqalMuthen,last_name,nvarchar
vw_RptIntiqalMuthen,caste_name,nvarchar
vw_RptIntiqalMuthen,address,nvarchar
vw_RptIntiqalMuthen,khewat_id,uniqueidentifier
vw_RptIntiqalMuthen,is_new,bit
vw_RptIntiqalMuthen,person_selling_share,varchar
vw_RptIntiqalMuthen,nTotalArea,int
vw_RptIntiqalMuthen,nCountKhasra,int
vw_RptIntiqalMuthen,Total_Share,varchar
vw_RptIntiqalMuthen,intiqal_id,uniqueidentifier
vw_RptIntiqalMuthen,khasraRows,int
vw_RptIntiqalMuthen,intiqal_no,varchar
vw_RptIntiqalMuthen,person_selling_area,varchar
vw_RptIntiqalMuthen,landtype,nvarchar
vw_RptIntiqalMuthen,Status,int
vw_RptIntiqalMuthen,Total_Khasra_Area,bigint
vw_RptIntiqalMuthen,person_total_area,varchar
vw_RptIntiqalMuthen,person_total_share,varchar
vw_RptIntiqalMuthen,is_govt,bit
vw_RptIntiqalMuthen,intiqal_type_id,int
vw_RptIntiqalMuthen,nTotalKhewatArea,bigint
vw_RptIntiqalMuthen,Muratahin,nvarchar
IntiqalFees,Intiqal_fee_id,bigint
IntiqalFees,Intiqal_type_id,int
IntiqalFees,Intiqal_fee,bigint
IntiqalFees,Stamp_duty,bigint
IntiqalFees,Council_fee,bigint
IntiqalFees,Patwari_fee,bigint
IntiqalFees,user_id,uniqueidentifier
IntiqalFees,access_datetime,datetime
IntiqalFees,time_stamp,timestamp
vw_HistoryOwnership,khewat_no,nvarchar
vw_HistoryOwnership,person_id,uniqueidentifier
vw_HistoryOwnership,person_status_id,int
vw_HistoryOwnership,dep_person_id,uniqueidentifier
vw_HistoryOwnership,person_area,varchar
vw_HistoryOwnership,person_share,varchar
vw_HistoryOwnership,access_datetime,datetime
vw_HistoryOwnership,user_id,uniqueidentifier
vw_HistoryOwnership,khewat_id,uniqueidentifier
FardTaqseemAab,fard_taqseemaab_id,uniqueidentifier
FardTaqseemAab,mauza_id,uniqueidentifier
FardTaqseemAab,khewat_id,uniqueidentifier
FardTaqseemAab,person_id,uniqueidentifier
FardTaqseemAab,irrigation_source_id,uniqueidentifier
FardTaqseemAab,share,varchar
FardTaqseemAab,remarks,nvarchar
FardTaqseemAab,print_sequence_no,int
FardTaqseemAab,user_id,uniqueidentifier
FardTaqseemAab,access_datetime,datetime
FardTaqseemAab,time_stamp,timestamp
vw_RoznamchaHidiati,patwar_circle_id,uniqueidentifier
vw_RoznamchaHidiati,patwar_circle_name,nvarchar
vw_RoznamchaHidiati,tehsil_name,nvarchar
vw_RoznamchaHidiati,district_name,nvarchar
vw_RoznamchaHidiati,letter_no,nvarchar
vw_RoznamchaHidiati,letter_date,datetime
vw_RoznamchaHidiati,receiving_date,datetime
vw_RoznamchaHidiati,designation,nvarchar
vw_RoznamchaHidiati,topic,nvarchar
vw_RoznamchaHidiati,description,nvarchar
vw_RoznamchaHidiati,remarks,nvarchar
ShiftUsers,shift_user_id,uniqueidentifier
ShiftUsers,shift_id,uniqueidentifier
ShiftUsers,user_id,uniqueidentifier
ShiftUsers,is_current,bit
ShiftUsers,access_user_id,uniqueidentifier
ShiftUsers,access_datetime,datetime
ShiftUsers,time_stamp,timestamp
HistoryIntiqalPersonShare,intiqalperson_id,uniqueidentifier
HistoryIntiqalPersonShare,intiqal_logicalpartition_id,uniqueidentifier
HistoryIntiqalPersonShare,person_id,uniqueidentifier
HistoryIntiqalPersonShare,poss_person_status_id,uniqueidentifier
HistoryIntiqalPersonShare,person_status_id,smallint
HistoryIntiqalPersonShare,person_total_share,varchar
HistoryIntiqalPersonShare,person_total_area,varchar
HistoryIntiqalPersonShare,person_selling_share,varchar
HistoryIntiqalPersonShare,person_selling_area,varchar
HistoryIntiqalPersonShare,person_remaining_share,varchar
HistoryIntiqalPersonShare,khewat_total_area,varchar
HistoryIntiqalPersonShare,khewat_total_khasra,varchar
HistoryIntiqalPersonShare,is_new,bit
HistoryIntiqalPersonShare,operation_id,int
HistoryIntiqalPersonShare,user_id,uniqueidentifier
HistoryIntiqalPersonShare,access_datetime,datetime
HistoryIntiqalPersonShare,area_format,smallint
vw_RptIntiqalOldPersonDetailByKhatuni,intiqal_id,uniqueidentifier
vw_RptIntiqalOldPersonDetailByKhatuni,intiqal_no,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,nTotalArea,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,nCountKhasra,int
vw_RptIntiqalOldPersonDetailByKhatuni,landtype,nvarchar
vw_RptIntiqalOldPersonDetailByKhatuni,intiqal_type_id,int
vw_RptIntiqalOldPersonDetailByKhatuni,khatuni_id,uniqueidentifier
vw_RptIntiqalOldPersonDetailByKhatuni,first_name,nvarchar
vw_RptIntiqalOldPersonDetailByKhatuni,khasraRows,int
vw_RptIntiqalOldPersonDetailByKhatuni,khewat_id,uniqueidentifier
vw_RptIntiqalOldPersonDetailByKhatuni,intiqalArea,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,intiqalShare,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,intiqalShareFalse,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,total_share,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,is_govt,bit
vw_RptIntiqalOldPersonDetailByKhatuni,CountOwners,int
vw_RptIntiqalOldPersonDetailByKhatuni,is_shared,bit
vw_RptIntiqalOldPersonDetailByKhatuni,person_id,uniqueidentifier
vw_RptIntiqalOldPersonDetailByKhatuni,KhatuniTotalArea,varchar
vw_RptIntiqalOldPersonDetailByKhatuni,BagiBadstor,varchar
vw_HistoryPossession,khatuni_id,uniqueidentifier
vw_HistoryPossession,khatuni_description,nvarchar
vw_HistoryPossession,person_id,uniqueidentifier
vw_HistoryPossession,person_status_id,uniqueidentifier
vw_HistoryPossession,dep_person_id,uniqueidentifier
vw_HistoryPossession,PersonArea,varchar
vw_HistoryPossession,person_share,varchar
vw_HistoryPossession,PersonNameCount,int
vw_HistoryPossession,user_id,uniqueidentifier
vw_HistoryPossession,access_datetime,datetime
vw_RHZTitle,district_name,nvarchar
vw_RHZTitle,tehsil_name,nvarchar
vw_RHZTitle,qanoon_goi_name,nvarchar
vw_RHZTitle,patwar_circle_name,nvarchar
vw_RHZTitle,mauza_id,uniqueidentifier
vw_RHZTitle,mauza_name,nvarchar
vw_RHZTitle,had_bust_no,int
vw_RHZTitle,chak_tashkhees_name,nvarchar
vw_RHZTitle,preparation_year,int
vw_RHZTitle,receiving_date,datetime
vw_RHZTitle,entry_date,datetime
vw_RHZTitle,shajranasb,nvarchar
vw_RHZTitle,indexkhasra,nvarchar
vw_RHZTitle,note,nvarchar
vw_RHZTitle,rhd,nvarchar
vw_RHZTitle,maprightschahat,nvarchar
vw_RHZTitle,fard,nvarchar
vw_RHZTitle,maprightspan,nvarchar
vw_RHZTitle,shajra,nvarchar
vw_RHZTitle,fardbadr,nvarchar
vw_RHZTitle,noteqanongo,nvarchar
vw_RHZTitle,notero,nvarchar
vw_RHZTitle,certificate,nvarchar
vw_RHZTitle,approvedtransfer,nvarchar
vw_RHZTitle,comments,nvarchar
vw_RHZTitle,rhz,nvarchar
vw_RHZTitle,is_misl_mayadi,bit
HistoryIntiqalRegistery,intiqalregistery_id,uniqueidentifier
HistoryIntiqalRegistery,intiqal_id,uniqueidentifier
HistoryIntiqalRegistery,registery_no,varchar
HistoryIntiqalRegistery,bahi_no,int
HistoryIntiqalRegistery,jild_no,int
HistoryIntiqalRegistery,sub_registrar,nvarchar
HistoryIntiqalRegistery,registery_date,datetime
HistoryIntiqalRegistery,operation_id,int
HistoryIntiqalRegistery,user_id,uniqueidentifier
HistoryIntiqalRegistery,access_datetime,datetime
vw_RptIntiqalPerson,intiqal_id,uniqueidentifier
vw_RptIntiqalPerson,first_name,nvarchar
vw_RptIntiqalPerson,last_name,nvarchar
vw_RptIntiqalPerson,caste_name,nvarchar
vw_RptIntiqalPerson,address,nvarchar
vw_RptIntiqalPerson,khewat_id,uniqueidentifier
vw_RptIntiqalPerson,is_new,bit
vw_RptIntiqalPerson,person_selling_share,varchar
vw_RptIntiqalPerson,Total_Share,varchar
vw_RptIntiqalPerson,nTotalArea,varchar
vw_RptIntiqalPerson,nCountKhasra,int
vw_RptIntiqalPerson,khasraRows,int
vw_RptIntiqalPerson,is_shamlat,tinyint
vw_RptIntiqalPerson,person_status,nvarchar
vw_RptIntiqalPerson,intiqal_no,varchar
vw_RptIntiqalPerson,intiqal_type_id,int
vw_RptIntiqalPerson,person_status_id,smallint
vw_RptIntiqalPerson,is_govt,bit
vw_RptIntiqalPerson,person_FName,nvarchar
vw_RptIntiqalPerson,relation_name,nvarchar
vw_RptIntiqalPerson,Relation_SortOrder,varchar
vw_RptIntiqalPerson,intiqal_logicalpartition_id,uniqueidentifier
vw_RptIntiqalPerson,nTotalKhewatArea,bigint
vw_RptIntiqalPerson,person_id,uniqueidentifier
vw_RptIntiqalPerson,total_selling_area,varchar
vw_RptIntiqalPerson,rhzPersonShare,varchar
vw_RptIntiqalPerson,person_total_share,varchar
vw_RptIntiqalPerson,person_total_area,varchar
vw_RptIntiqalPerson,Murthen_Name,nvarchar
vw_RptIntiqalPerson,SellingShare,varchar
vw_RptIntiqalPerson,rhz_person_selling_share,varchar
vw_RptIntiqalPerson,khewat_total_area,varchar
vw_RptIntiqalPerson,person_selling_area,varchar
vw_RptIntiqalPerson,Khewat_Murthen,nvarchar
vw_RptIntiqalPerson,Murthen_share,nvarchar
vw_RptIntiqalPerson,person_pic,varbinary
vw_RptIntiqalPerson,person_pic_isnull,int
vw_NumberDar_h,khewat_no,int
vw_NumberDar_h,person_name,nvarchar
vw_NumberDar_h,person_id,uniqueidentifier
vw_NumberDar_h,person_fname,nvarchar
vw_NumberDar_h,caste_name,nvarchar
vw_NumberDar_h,mauza_id,uniqueidentifier
vw_NumberDar_h,taraf_id,uniqueidentifier
vw_NumberDar_h,patti_id,uniqueidentifier
vw_NumberDar_h,is_numberdar,bit
vw_NumberDar_h,is_updated,bit
vw_NumberDar_h,access_datetime,datetime
FardTaqseemAabRemarks,fardtaqseemaabremark_id,uniqueidentifier
FardTaqseemAabRemarks,fard_taqseemaab_id,uniqueidentifier
FardTaqseemAabRemarks,remarks,nvarchar
FardTaqseemAabRemarks,user_id,uniqueidentifier
FardTaqseemAabRemarks,access_datetime,datetime
FardTaqseemAabRemarks,time_stamp,timestamp
vw_IndexRadeefWarMalikan,person_name,nvarchar
vw_IndexRadeefWarMalikan,person_fname,nvarchar
vw_IndexRadeefWarMalikan,relation_name,nvarchar
vw_IndexRadeefWarMalikan,person_id,uniqueidentifier
vw_IndexRadeefWarMalikan,district_name,nvarchar
vw_IndexRadeefWarMalikan,tehsil_name,nvarchar
vw_IndexRadeefWarMalikan,mauza_id,uniqueidentifier
vw_IndexRadeefWarMalikan,mauza_name,nvarchar
vw_IndexRadeefWarMalikan,Owner_khewat_nos,varchar
vw_IndexRadeefWarMalikan,Rahin_Khewat_nos,varchar
vw_IndexRadeefWarMalikan,Other_Khewats,varchar
Task,task_id,uniqueidentifier
Task,task_no,int
Task,assigned_to,uniqueidentifier
Task,assigned_by,uniqueidentifier
Task,task_stage,tinyint
Task,mauza_id,uniqueidentifier
Task,is_updated,bit
Task,task_completion_date,datetime
Task,mauza_stage,tinyint
Task,access_datetime,datetime
Task,user_id,uniqueidentifier
Task,remarks,nvarchar
Task,register,varchar
Task,SCI_CompleteDate,datetime
Task,SCO_CompleteDate,datetime
Task,SCI_ReturnDate,datetime
HistoryTaghayar,taghayar_id,uniqueidentifier
HistoryTaghayar,mauza_id,uniqueidentifier
HistoryTaghayar,operation_id,uniqueidentifier
HistoryTaghayar,intiqal_id,uniqueidentifier
HistoryTaghayar,gardawari_date,datetime
HistoryTaghayar,season_id,smallint
HistoryTaghayar,taghayar_status,smallint
HistoryTaghayar,taghayar_type,smallint
HistoryTaghayar,user_id,uniqueidentifier
HistoryTaghayar,access_datetime,datetime
HistoryTaghayar,history_operation_id,smallint
vw_RptIntiqalPersonIsNewFalse,person_fname,nvarchar
vw_RptIntiqalPersonIsNewFalse,relation_name,nvarchar
vw_RptIntiqalPersonIsNewFalse,first_name,nvarchar
vw_RptIntiqalPersonIsNewFalse,last_name,nvarchar
vw_RptIntiqalPersonIsNewFalse,caste_name,nvarchar
vw_RptIntiqalPersonIsNewFalse,address,nvarchar
vw_RptIntiqalPersonIsNewFalse,is_new,bit
vw_RptIntiqalPersonIsNewFalse,nTotalArea,varchar
vw_RptIntiqalPersonIsNewFalse,nCountKhasra,int
vw_RptIntiqalPersonIsNewFalse,Total_Share,varchar
vw_RptIntiqalPersonIsNewFalse,intiqal_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse,khasraRows,int
vw_RptIntiqalPersonIsNewFalse,intiqal_no,varchar
vw_RptIntiqalPersonIsNewFalse,landtype,nvarchar
vw_RptIntiqalPersonIsNewFalse,Status,int
vw_RptIntiqalPersonIsNewFalse,Total_Khasra_Area,varchar
vw_RptIntiqalPersonIsNewFalse,is_govt,bit
vw_RptIntiqalPersonIsNewFalse,intiqal_type_id,int
vw_RptIntiqalPersonIsNewFalse,nTotalKhewatArea,varchar
vw_RptIntiqalPersonIsNewFalse,nIntiqalKhasraCount,int
vw_RptIntiqalPersonIsNewFalse,sort_order,varchar
vw_RptIntiqalPersonIsNewFalse,status_description,nvarchar
vw_RptIntiqalPersonIsNewFalse,murthen_share,int
vw_RptIntiqalPersonIsNewFalse,SellingArea,varchar
vw_RptIntiqalPersonIsNewFalse,total_selling_share,varchar
vw_RptIntiqalPersonIsNewFalse,single_khasra,nvarchar
vw_RptIntiqalPersonIsNewFalse,person_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse,khewat_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse,TotalShare,varchar
vw_RptIntiqalPersonIsNewFalse,rhzPersonShare,varchar
vw_RptIntiqalPersonIsNewFalse,khatuniDescription,nvarchar
vw_RptIntiqalPersonIsNewFalse,khewat_no,real
vw_RptIntiqalPersonIsNewFalse,Murthen_Name,nvarchar
vw_RptIntiqalPersonIsNewFalse,nShamlatKhasraCount,int
vw_RptIntiqalPersonIsNewFalse,nShamlatKhewat,int
vw_RptIntiqalPersonIsNewFalse,ShamlatArea,int
vw_RptIntiqalPersonIsNewFalse,Sequence_no,int
vw_RptIntiqalPersonIsNewFalse,rhz_person_selling_share,varchar
vw_RptIntiqalPersonIsNewFalse,person_total_share,varchar
vw_RptIntiqalPersonIsNewFalse,person_total_area,varchar
vw_RptIntiqalPersonIsNewFalse,person_selling_share,varchar
vw_RptIntiqalPersonIsNewFalse,person_selling_area,varchar
vw_RptIntiqalPersonIsNewFalse,khewat_total_area,varchar
vw_RptIntiqalPersonIsNewFalse,khatuni_type_name,nvarchar
vw_RptIntiqalPersonIsNewFalse,TotalSellingShareFakRehn,int
vw_RptIntiqalPersonIsNewFalse,TotalSellingShare,varchar
vw_RptIntiqalPersonIsNewFalse,TotalSellingArea,varchar
vw_RptIntiqalPersonIsNewFalse,KhewatTotalAreaByIPS,int
vw_RptIntiqalPersonIsNewFalse,khewat_total_khasra,varchar
vw_RptIntiqalPersonIsNewFalse,nic,varchar
vw_RptIntiqalPersonIsNewFalse,person_pic,varbinary
vw_RptIntiqalPersonIsNewFalse,person_pic_isnull,int
vw_RptIntiqalPersonIsNewFalse,area_format,smallint
vw_RptIntiqalPersonIsNewFalse,feet_per_marla,smallint
vw_RptIntiqalPersonIsNewFalse,intiqal_sub_type_id,int
vw_RptIntiqalPersonIsNewFalse,totalJuzvi_intiqal_feet,int
vw_RptIntiqalPersonIsNewFalse,is_khanakasht,tinyint
vw_RptIntiqalPersonIsNewFalse,BaqiBadstor,varchar
vw_RptIntiqalPersonIsNewFalse,BaqiBadstor_new,varchar
IntiqalInitiation,intiqalinitiation_id,int
IntiqalInitiation,intiqal_type_id,int
IntiqalInitiation,intiqal_initiation_id,int
IntiqalInitiation,user_id,uniqueidentifier
IntiqalInitiation,access_date_time,datetime
IntiqalInitiation,time_stamp,timestamp
vw_RHZCompleteMauzaKhasra_h,khatuni_id,uniqueidentifier
vw_RHZCompleteMauzaKhasra_h,KhatuniSort,real
vw_RHZCompleteMauzaKhasra_h,khatuni_no,nvarchar
vw_RHZCompleteMauzaKhasra_h,khatuni_description,nvarchar
vw_RHZCompleteMauzaKhasra_h,laagan,nvarchar
vw_RHZCompleteMauzaKhasra_h,khasra_no,nvarchar
vw_RHZCompleteMauzaKhasra_h,khasra_area,varchar
vw_RHZCompleteMauzaKhasra_h,khewat_id,uniqueidentifier
vw_RHZCompleteMauzaKhasra_h,old_khasra_no,nvarchar
vw_RHZCompleteMauzaKhasra_h,khasra_dimension,varchar
vw_RHZCompleteMauzaKhasra_h,mauza_id,uniqueidentifier
vw_RHZCompleteMauzaKhasra_h,land_type_name,nvarchar
vw_RHZCompleteMauzaKhasra_h,irrigation_source_name,nvarchar
vw_RHZCompleteMauzaKhasra_h,feet_per_marla,smallint
vw_RHZCompleteMauzaKhasra_h,print_sequence_no,int
vw_RHZCompleteMauzaKhasra_h,nCountKhasra,int
vw_RHZCompleteMauzaKhasra_h,TotalKhatuniArea,varchar
vw_RHZCompleteMauzaKhasra_h,khasra_min,nvarchar
vw_RHZCompleteMauzaKhasra_h,khasra_min_old,int
vw_RHZCompleteMauzaKhasra_h,LandAreaTota,nvarchar
vw_RHZCompleteMauzaKhasra_h,is_misl_mayadi,bit
vw_RHZCompleteMauzaKhasra_h,khatuni_total_share,varchar
vw_RHZCompleteMauzaKhasra_h,is_active,bit
vw_RHZCompleteMauzaKhasra_h,is_updated,bit
vw_RHZCompleteMauzaKhasra_h,sub_khatuni_no,nvarchar
vw_RHZCompleteMauzaKhasra_h,khatuniNoSubKhatuniNo,nvarchar
vw_RHZCompleteMauzaKhasra_h,khatuni_total_area,varchar
vw_RHZCompleteMauzaKhasra_h,KashatkarName,nvarchar
vw_RHZCompleteMauzaKhasra_h,SubKhatuniSort,real
vw_RHZCompleteMauzaKhasra_h,KhatunNoWithOutSlash,real
vw_RHZCompleteMauzaKhasra_h,khatuni_type_name,nvarchar
vw_RHZCompleteMauzaKhasra_h,access_datetime,datetime
vw_RptIntiqalReference,ActualIntiqalID,uniqueidentifier
vw_RptIntiqalReference,intiqal_no,varchar
vw_RptIntiqalReference,district_name,nvarchar
vw_RptIntiqalReference,tehsil_name,nvarchar
vw_RptIntiqalReference,mauza_name,nvarchar
vw_RptIntiqalReference,qanoon_goi_name,nvarchar
vw_RptIntiqalReference,Intiqal_fee,bigint
vw_RptIntiqalReference,intiqal_date,datetime
vw_RptIntiqalReference,intiqal_aprove_date,datetime
vw_RptIntiqalReference,intiqal_type_description,nvarchar
vw_RptIntiqalReference,khewat_id,uniqueidentifier
vw_RptIntiqalReference,khatuni_id,uniqueidentifier
vw_RptIntiqalReference,nCountKhasra,int
vw_RptIntiqalReference,nTotalArea,bigint
vw_RptIntiqalReference,nIntiqalTotalArea,varchar
vw_RptIntiqalReference,baqi_Share,varchar
vw_RptIntiqalReference,mauza_id,uniqueidentifier
vw_RptIntiqalReference,had_bust_no,int
vw_RptIntiqalReference,preparation_year,int
vw_RptIntiqalReference,registery_no,varchar
vw_RptIntiqalReference,registery_date,datetime
vw_RptIntiqalReference,bahi_no,int
vw_RptIntiqalReference,jild_no,int
vw_RptIntiqalReference,is_shamlat,tinyint
vw_RptIntiqalReference,intiqal_amount,bigint
vw_RptIntiqalReference,khewat_no,nvarchar
vw_RptIntiqalReference,khatuni_no,nvarchar
vw_RptIntiqalReference,intiqal_remarks,nvarchar
vw_RptIntiqalReference,intiqal_type_id,int
vw_RptIntiqalReference,Status,int
vw_RptIntiqalReference,bank_name,nvarchar
vw_RptIntiqalReference,mauroosi_name,nvarchar
vw_RptIntiqalReference,TotalArea_woa_Shamilat,int
vw_RptIntiqalReference,is_new,bit
vw_RptIntiqalReference,nIntiqalKhasraCount,int
vw_RptIntiqalReference,nTotalKhewatArea,bigint
vw_RptIntiqalReference,is_updated,bit
vw_RptIntiqalReference,operation_id,uniqueidentifier
vw_RptIntiqalReference,intiqal_id,uniqueidentifier
HistoryTaghayarCultivator,taghayarcultivator_id,uniqueidentifier
HistoryTaghayarCultivator,taghayar_id,uniqueidentifier
HistoryTaghayarCultivator,person_id,uniqueidentifier
HistoryTaghayarCultivator,dep_person_id,uniqueidentifier
HistoryTaghayarCultivator,person_status_id,uniqueidentifier
HistoryTaghayarCultivator,person_share,varchar
HistoryTaghayarCultivator,is_new,bit
HistoryTaghayarCultivator,operation_id,int
HistoryTaghayarCultivator,user_id,uniqueidentifier
HistoryTaghayarCultivator,access_datetime,datetime
vw_RptIntiqalPersonIsNewFalse_khanakasht,person_fname,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,relation_name,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,first_name,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,last_name,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,caste_name,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,status_description,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,address,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,is_new,bit
vw_RptIntiqalPersonIsNewFalse_khanakasht,intiqal_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse_khanakasht,is_govt,bit
vw_RptIntiqalPersonIsNewFalse_khanakasht,person_selling_share,varchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,person_selling_area,varchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,nic,varchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,khewat_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse_khanakasht,landtype,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,khewat_no,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,khatuni_id,uniqueidentifier
vw_RptIntiqalPersonIsNewFalse_khanakasht,khatuni_no,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,khasraRows,int
vw_RptIntiqalPersonIsNewFalse_khanakasht,nCountKhasra,int
vw_RptIntiqalPersonIsNewFalse_khanakasht,KhatuniTotalArea,varchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,BaqiBadstor,varchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,firstowner,nvarchar
vw_RptIntiqalPersonIsNewFalse_khanakasht,person_pic,varbinary
vw_RptIntiqalPersonIsNewFalse_khanakasht,person_pic_isnull,int
vw_RptIntiqalPersonIsNewFalse_khanakasht,intiqal_type_id,int
vw_RHZCompleteMauzaOwners_h,person_name,nvarchar
